id,username,created_at,lng,lat,text
1517616091425615873,Bobbaco97428071,Fri Apr 22 21:27:26 +0000 2022,-74.019204,40.288591499999995,"@TerribleTerry15 That country despite the Murder, Mayhem and madness has more money then God!!"
1517616095217307650,Reported_NYC,Fri Apr 22 21:27:27 +0000 2022,-73.9602036,40.7157592,Kia Sedona EX driver GJZ4654 parked illegally near 252 Bedford Ave on April 22. This is in Brooklyn Community Board… https://t.co/WFgPf7cgt4
1517616095116541955,livelikelefty,Fri Apr 22 21:27:27 +0000 2022,-74.2367465,40.770981500000005,"For me, it always comes back to thibs coming up short when it matters. https://t.co/UafMkoEPUP"
1517616099570991105,DaRiveter,Fri Apr 22 21:27:28 +0000 2022,-72.9291585,41.298394,I can’t remember if my bonkers 6-8th grade religion teacher made us do this but I probably told her to fuck off
1517616112481058816,jtp2106,Fri Apr 22 21:27:31 +0000 2022,-73.9487755,40.655138,Leaded gas must has been really strong
1517616113537978368,MikeyCee24,Fri Apr 22 21:27:32 +0000 2022,-73.8494415,40.8503475,@NYRoidzy I only came for the giveaway. Ill be absolutely DEVASTATED if I dont get it lmao
1517616126951407616,steveratke,Fri Apr 22 21:27:35 +0000 2022,-73.8311875,40.6708795,@mattyglesias It's pretty rare that I ever meet a Steven/Steve/Stephen younger than me https://t.co/KQrRxII9Eb
1517616135096745985,TRainbowWarrior,Fri Apr 22 21:27:37 +0000 2022,-75.77004099999999,42.746617,I love you Mother Earth.💜🐋🙏💙🌎 🏝 ☮️🌸🌈 https://t.co/QOdis6uW1K
1517616153023205383,chino9341,Fri Apr 22 21:27:41 +0000 2022,-73.9685415,40.780709,@jcasareznyc Sometimes the most painful memories are the ones we forget to remember. During difficult times we alwa… https://t.co/zNOSRzB817
1517616167631867905,historytav,Fri Apr 22 21:27:44 +0000 2022,-75.77004099999999,42.746617,Is there anything better than rediscovering a great song? George wrote this during the challenging Let It Be sessio… https://t.co/NAZ2uQBgUR
1517616183058567168,OmariTheRebel,Fri Apr 22 21:27:48 +0000 2022,-73.9487755,40.655138,Love the outfit
1517616190771933187,lainebee23,Fri Apr 22 21:27:50 +0000 2022,-72.7318375,40.8294475,@ReallyAmerican1 She is guilty of many things... Let's see how our system works....
1517616194769010693,CoachTasha,Fri Apr 22 21:27:51 +0000 2022,-77.60468399999999,41.1179365,"@CoachTonyUCLA The one time I try to be nice to you, you don’t know how to act!🙄"
1517616202981462016,scottike21,Fri Apr 22 21:27:53 +0000 2022,-74.70202549999999,40.912214500000005,Cawthorn and Taylor Greene sending the GOP into the weekend on a really solid note.
1517616203388395521,2NEVANIA1,Fri Apr 22 21:27:53 +0000 2022,-73.8494415,40.8503475,was I going to deny Five Guys burgers for dinner? noare my skinny thoughts still here? NO https://t.co/X1SPJGmzFJ
1517616234635927552,tmituzas,Fri Apr 22 21:28:00 +0000 2022,-73.8311875,40.6708795,"@carolinespitzer @LAShepard221 @CitiBikeNYC We are getting 4 CitiBike stations in Blissville, LIC - our humble haml… https://t.co/mQ8YAYdc95"
1517616246388371458,PatrickEagles15,Fri Apr 22 21:28:03 +0000 2022,-73.703115,40.6863865,@QGolfer10 Sunken Meadow.
1517616249760628740,kitinbits,Fri Apr 22 21:28:04 +0000 2022,-74.07098832,40.66518237,"Pink 💗 sand beach! 🌊 @ Horseshoe Bay, Bermuda https://t.co/0V8r5UDKdx"
1517616257864019968,everylotnyc,Fri Apr 22 21:28:06 +0000 2022,-73.96177,40.67589,"444 Prospect Place, Brooklyn https://t.co/bzexgMQVkq"
1517616278906753024,lil_peedi203,Fri Apr 22 21:28:11 +0000 2022,-73.05881500000001,41.4363925,wen i die i kno my legacy gone live forever
1517616280542580737,lotrspnfangirl,Fri Apr 22 21:28:11 +0000 2022,-74.419331,40.429227499999996,@whatsatwindian @Lisa62177 *snorts*
1517616283847692289,thecowdoc,Fri Apr 22 21:28:12 +0000 2022,-74.7243235,40.073040500000005,1. See the vet2. Run from the vet #britishwhites https://t.co/aoxSBtGd9Y
1517616292336967680,trayfiskart,Fri Apr 22 21:28:14 +0000 2022,-73.9685415,40.780709,@iremsalcii I’ve had my eyes on it since the second it dropped!! This is my favorite piece of yours so far…although… https://t.co/NCSW8Wna2p
1517616295008784385,ThatGirlShauna,Fri Apr 22 21:28:15 +0000 2022,-73.9487755,40.655138,Thank you !!!!
1517616305834188801,RissaGarciaNYC,Fri Apr 22 21:28:17 +0000 2022,-73.9487755,40.655138,@amijesuspablo @fourfoursound @terrystuckshop @FaithFanzine @PleasantGehman1 Club Therapy and Blacklight Sleaze wer… https://t.co/A4DtnaIxgw
1517616316030636033,toryfreeman,Fri Apr 22 21:28:20 +0000 2022,-73.92413457,40.82874907,"Happy Earth 🌍🌍🌍 DayPark fun @ Bronx, NY https://t.co/JE9khFgIqs"
1517616318807257089,feach23,Fri Apr 22 21:28:21 +0000 2022,-74.15394699999999,40.572376000000006,"@ZDOLLA24 @OGV2KGOAT @Boxciii Idk who sent it there, but it was sent to me. Why is everyone in TBD racist though?"
1517616323685142528,TSFgirlsHS,Fri Apr 22 21:28:22 +0000 2022,-77.60468399999999,41.1179365,"Two close losses today by 6 &amp; 2. It stings but no excuses, we lost. Losing can be a lesson or it can become a habit… https://t.co/vKWlOzZmG0"
1517616324536684544,Miggs_93,Fri Apr 22 21:28:22 +0000 2022,-74.267242,40.6961765,Beautiful afternoon to indulge in all vices
1517616329922121728,illiotti,Fri Apr 22 21:28:23 +0000 2022,-73.8311875,40.6708795,This how we Meant that Lst #tweet#Dopeking278 #Streaming HRD BDY 🛰🛰🛰 Outta New York City 🗽 Subscribe https://t.co/2ncUi9FykW
1517616330618380290,BillBodouva,Fri Apr 22 21:28:23 +0000 2022,-73.704332,40.793542,Open House Weekend! Manhasset NY. Location 2021 International Top Producer on Google: https://t.co/eXs2cEg7Gb
1517616351082340353,old_mad_ass,Fri Apr 22 21:28:28 +0000 2022,-73.554097,41.0983345,"@shahdvt And then there is the critical majority. Racists are a minority in a civilized society, and they are immed… https://t.co/i8rIjBcH2C"
1517616355045953536,hrford,Fri Apr 22 21:28:29 +0000 2022,-77.60468399999999,41.1179365,@JadeFavre @OcalaBreeders But does she??
1517616356044193792,imdelaney,Fri Apr 22 21:28:29 +0000 2022,-73.9685415,40.780709,Forever ever🤞🏽 https://t.co/poC04hSBZs
1517616361622716417,KentnorWarren,Fri Apr 22 21:28:31 +0000 2022,-75.77004099999999,42.746617,@NataaGataa Perfect position baby
1517616365468884993,ronharrodjr,Fri Apr 22 21:28:32 +0000 2022,-73.9685415,40.780709,@YEATHATSHIM06 @__Law4__ By far
